trial_index_1based,block,trial_in_block,attend_side,condition,channel_name,qc_status,frequency_checked_hz,nearest_psd_bin_hz,snr_db,is_target_fundamental,is_target_second_harmonic
16,2,6,left,left_9hz,P8,good,18.0,18.0,2.096982559796819,False,True
16,2,6,left,left_9hz,O1,good,28.0,28.0,-1.107686206456606,False,False
16,2,6,left,left_9hz,Oz,good,28.0,28.0,0.718048262570512,False,False
16,2,6,left,left_9hz,O2,good,28.0,28.0,-0.22221838083980833,False,False
16,2,6,left,left_9hz,PO7,good,28.0,28.0,0.3549874621299519,False,False
16,2,6,left,left_9hz,PO3,good,28.0,28.0,0.7598520898944688,False,False
16,2,6,left,left_9hz,POz,good,28.0,28.0,-0.2817424617728129,False,False
16,2,6,left,left_9hz,PO4,good,28.0,28.0,-0.6603481683967904,False,False
16,2,6,left,left_9hz,PO8,good,28.0,28.0,-1.055386468963377,False,False
16,2,6,left,left_9hz,P5,good,28.0,28.0,3.024085788544026,False,False
16,2,6,left,left_9hz,P2,good,28.0,28.0,0.054493726462001506,False,False
16,2,6,left,left_9hz,P4,good,28.0,28.0,-1.8861098935357126,False,False
16,2,6,left,left_9hz,P6,good,28.0,28.0,-1.0578566815529464,False,False
16,2,6,left,left_9hz,P8,good,28.0,28.0,-0.39689484917923096,False,False
17,2,7,left,left_9hz,O1,good,9.0,9.0,4.632361879589622,True,False
17,2,7,left,left_9hz,Oz,good,9.0,9.0,5.07526804949046,True,False
17,2,7,left,left_9hz,O2,good,9.0,9.0,6.785382133869739,True,False
17,2,7,left,left_9hz,PO7,good,9.0,9.0,5.776937367922519,True,False
17,2,7,left,left_9hz,PO3,good,9.0,9.0,2.4155210027557477,True,False
17,2,7,left,left_9hz,POz,good,9.0,9.0,1.4159884624683885,True,False
17,2,7,left,left_9hz,PO4,good,9.0,9.0,4.699366698553403,True,False
17,2,7,left,left_9hz,PO8,good,9.0,9.0,7.142651246529063,True,False
17,2,7,left,left_9hz,P5,good,9.0,9.0,3.425019295833976,True,False
17,2,7,left,left_9hz,P2,good,9.0,9.0,1.7804105071405347,True,False
17,2,7,left,left_9hz,P4,good,9.0,9.0,3.6428368469836716,True,False
17,2,7,left,left_9hz,P6,good,9.0,9.0,5.377925747915469,True,False
17,2,7,left,left_9hz,P8,good,9.0,9.0,6.772580289293729,True,False
17,2,7,left,left_9hz,O1,good,14.0,14.0,-2.1705976199868307,False,False
17,2,7,left,left_9hz,Oz,good,14.0,14.0,-2.9068798768169044,False,False
17,2,7,left,left_9hz,O2,good,14.0,14.0,-3.2526633799288476,False,False
17,2,7,left,left_9hz,PO7,good,14.0,14.0,-1.7961150122177654,False,False
17,2,7,left,left_9hz,PO3,good,14.0,14.0,-3.5142915029086024,False,False
17,2,7,left,left_9hz,POz,good,14.0,14.0,-4.944191367829036,False,False
17,2,7,left,left_9hz,PO4,good,14.0,14.0,-4.105825708714665,False,False
17,2,7,left,left_9hz,PO8,good,14.0,14.0,-3.2138225446345507,False,False
17,2,7,left,left_9hz,P5,good,14.0,14.0,-2.3553835226076196,False,False
17,2,7,left,left_9hz,P2,good,14.0,14.0,-1.7828937415581505,False,False
17,2,7,left,left_9hz,P4,good,14.0,14.0,-1.0629021688751212,False,False
17,2,7,left,left_9hz,P6,good,14.0,14.0,-2.350092675233592,False,False
17,2,7,left,left_9hz,P8,good,14.0,14.0,-1.750971294952999,False,False
17,2,7,left,left_9hz,O1,good,18.0,18.0,3.610614989249621,False,True
17,2,7,left,left_9hz,Oz,good,18.0,18.0,6.101137728976148,False,True
17,2,7,left,left_9hz,O2,good,18.0,18.0,4.8089842833299725,False,True
17,2,7,left,left_9hz,PO7,good,18.0,18.0,2.161731302266963,False,True
17,2,7,left,left_9hz,PO3,good,18.0,18.0,-1.6736728913167587,False,True
17,2,7,left,left_9hz,POz,good,18.0,18.0,-0.36050163372523547,False,True
17,2,7,left,left_9hz,PO4,good,18.0,18.0,1.0456168129144667,False,True
17,2,7,left,left_9hz,PO8,good,18.0,18.0,4.498598994600372,False,True
17,2,7,left,left_9hz,P5,good,18.0,18.0,-4.5483963821671916,False,True
17,2,7,left,left_9hz,P2,good,18.0,18.0,2.2516186438299908,False,True
17,2,7,left,left_9hz,P4,good,18.0,18.0,2.0451901579290515,False,True
17,2,7,left,left_9hz,P6,good,18.0,18.0,3.1899802112908877,False,True
17,2,7,left,left_9hz,P8,good,18.0,18.0,4.295159134488856,False,True
17,2,7,left,left_9hz,O1,good,28.0,28.0,-1.9730925738366505,False,False
17,2,7,left,left_9hz,Oz,good,28.0,28.0,-4.016809542697139,False,False
17,2,7,left,left_9hz,O2,good,28.0,28.0,-1.5040426303753063,False,False
17,2,7,left,left_9hz,PO7,good,28.0,28.0,-1.2612050736885232,False,False
17,2,7,left,left_9hz,PO3,good,28.0,28.0,-0.9206226847682369,False,False
17,2,7,left,left_9hz,POz,good,28.0,28.0,-0.4062456519589638,False,False
17,2,7,left,left_9hz,PO4,good,28.0,28.0,0.09761528459119959,False,False
17,2,7,left,left_9hz,PO8,good,28.0,28.0,-1.3173340346025297,False,False
17,2,7,left,left_9hz,P5,good,28.0,28.0,-1.5507651973785197,False,False
17,2,7,left,left_9hz,P2,good,28.0,28.0,-2.2219903708872035,False,False
17,2,7,left,left_9hz,P4,good,28.0,28.0,-1.9234555015849244,False,False
17,2,7,left,left_9hz,P6,good,28.0,28.0,-1.8337169499417567,False,False
17,2,7,left,left_9hz,P8,good,28.0,28.0,-0.72732403692995,False,False
18,2,8,right,right_14hz,O1,good,9.0,9.0,4.073133151203365,False,False
18,2,8,right,right_14hz,Oz,good,9.0,9.0,3.785169424587357,False,False
18,2,8,right,right_14hz,O2,good,9.0,9.0,2.933897109695444,False,False
18,2,8,right,right_14hz,PO7,good,9.0,9.0,3.089588865958359,False,False
18,2,8,right,right_14hz,PO3,good,9.0,9.0,1.4838743398143834,False,False
18,2,8,right,right_14hz,POz,good,9.0,9.0,1.1216730250914806,False,False
18,2,8,right,right_14hz,PO4,good,9.0,9.0,0.8452519397978874,False,False
18,2,8,right,right_14hz,PO8,good,9.0,9.0,1.2738514320810357,False,False
18,2,8,right,right_14hz,P5,good,9.0,9.0,-2.337830284319769,False,False
18,2,8,right,right_14hz,P2,good,9.0,9.0,-2.552739410195604,False,False
18,2,8,right,right_14hz,P4,good,9.0,9.0,-2.5273718584201488,False,False
18,2,8,right,right_14hz,P6,good,9.0,9.0,-1.5044357038835847,False,False
18,2,8,right,right_14hz,P8,good,9.0,9.0,-1.198190744774261,False,False
18,2,8,right,right_14hz,O1,good,14.0,14.0,-2.2448602740921926,True,False
18,2,8,right,right_14hz,Oz,good,14.0,14.0,3.3375779142567055,True,False
18,2,8,right,right_14hz,O2,good,14.0,14.0,3.2610447998209335,True,False
18,2,8,right,right_14hz,PO7,good,14.0,14.0,-2.494675787000897,True,False
18,2,8,right,right_14hz,PO3,good,14.0,14.0,-2.8643372989284934,True,False
18,2,8,right,right_14hz,POz,good,14.0,14.0,-4.458386701271358,True,False
18,2,8,right,right_14hz,PO4,good,14.0,14.0,-2.676533815010009,True,False
18,2,8,right,right_14hz,PO8,good,14.0,14.0,1.2220606592724335,True,False
18,2,8,right,right_14hz,P5,good,14.0,14.0,-2.5634573870708373,True,False
18,2,8,right,right_14hz,P2,good,14.0,14.0,-4.78855345464388,True,False
18,2,8,right,right_14hz,P4,good,14.0,14.0,-5.92186753621919,True,False
18,2,8,right,right_14hz,P6,good,14.0,14.0,-1.2445059991895628,True,False
18,2,8,right,right_14hz,P8,good,14.0,14.0,0.7654101330585643,True,False
18,2,8,right,right_14hz,O1,good,18.0,18.0,-0.42579701384300483,False,False
18,2,8,right,right_14hz,Oz,good,18.0,18.0,-2.069243191391787,False,False
18,2,8,right,right_14hz,O2,good,18.0,18.0,-2.3491205958816326,False,False
18,2,8,right,right_14hz,PO7,good,18.0,18.0,1.5126412084080028,False,False
18,2,8,right,right_14hz,PO3,good,18.0,18.0,0.7403299611173092,False,False
18,2,8,right,right_14hz,POz,good,18.0,18.0,-0.7956415538784736,False,False
18,2,8,right,right_14hz,PO4,good,18.0,18.0,-3.917569806339383,False,False
18,2,8,right,right_14hz,PO8,good,18.0,18.0,-2.6275077242490874,False,False
18,2,8,right,right_14hz,P5,good,18.0,18.0,1.312683366650111,False,False
18,2,8,right,right_14hz,P2,good,18.0,18.0,-3.5307413223108814,False,False
18,2,8,right,right_14hz,P4,good,18.0,18.0,-4.550481940356623,False,False
18,2,8,right,right_14hz,P6,good,18.0,18.0,-4.736235473269837,False,False
18,2,8,right,right_14hz,P8,good,18.0,18.0,-5.099712838381487,False,False
18,2,8,right,right_14hz,O1,good,28.0,28.0,11.606754757976725,False,True
18,2,8,right,right_14hz,Oz,good,28.0,28.0,12.115856956374113,False,True
18,2,8,right,right_14hz,O2,good,28.0,28.0,9.571679342210992,False,True
18,2,8,right,right_14hz,PO7,good,28.0,28.0,10.210932617650581,False,True
18,2,8,right,right_14hz,PO3,good,28.0,28.0,8.329555424020374,False,True
18,2,8,right,right_14hz,POz,good,28.0,28.0,6.0704061152461435,False,True
18,2,8,right,right_14hz,PO4,good,28.0,28.0,4.772186732290699,False,True
18,2,8,right,right_14hz,PO8,good,28.0,28.0,3.929395354022291,False,True
18,2,8,right,right_14hz,P5,good,28.0,28.0,7.7889510423589545,False,True
18,2,8,right,right_14hz,P2,good,28.0,28.0,0.2726310907095266,False,True
18,2,8,right,right_14hz,P4,good,28.0,28.0,1.4390238894343177,False,True
18,2,8,right,right_14hz,P6,good,28.0,28.0,1.7758262828119964,False,True
18,2,8,right,right_14hz,P8,good,28.0,28.0,2.575363253459515,False,True
19,2,9,left,left_9hz,O1,good,9.0,9.0,2.4752050164273007,True,False
19,2,9,left,left_9hz,Oz,good,9.0,9.0,1.4122903348690374,True,False
19,2,9,left,left_9hz,O2,good,9.0,9.0,1.0980723231188039,True,False
19,2,9,left,left_9hz,PO7,good,9.0,9.0,3.2199324205671607,True,False
19,2,9,left,left_9hz,PO3,good,9.0,9.0,1.9949187714158092,True,False
19,2,9,left,left_9hz,POz,good,9.0,9.0,0.7346679220448005,True,False
19,2,9,left,left_9hz,PO4,good,9.0,9.0,-0.016256012823177707,True,False
19,2,9,left,left_9hz,PO8,good,9.0,9.0,-1.4860230029965904,True,False
19,2,9,left,left_9hz,P5,good,9.0,9.0,0.7096736648125155,True,False
19,2,9,left,left_9hz,P2,good,9.0,9.0,-1.7712396948918319,True,False
19,2,9,left,left_9hz,P4,good,9.0,9.0,-3.577869104485225,True,False
19,2,9,left,left_9hz,P6,good,9.0,9.0,-3.965527763065725,True,False
19,2,9,left,left_9hz,P8,good,9.0,9.0,-4.575838902412893,True,False
19,2,9,left,left_9hz,O1,good,14.0,14.0,1.0309076154461856,False,False
19,2,9,left,left_9hz,Oz,good,14.0,14.0,-1.6136982115387875,False,False
19,2,9,left,left_9hz,O2,good,14.0,14.0,-0.8569778501893424,False,False
19,2,9,left,left_9hz,PO7,good,14.0,14.0,1.5791102979758769,False,False
19,2,9,left,left_9hz,PO3,good,14.0,14.0,-0.7952586446459975,False,False
19,2,9,left,left_9hz,POz,good,14.0,14.0,-3.4181350815062657,False,False
19,2,9,left,left_9hz,PO4,good,14.0,14.0,-1.6110603126039478,False,False
19,2,9,left,left_9hz,PO8,good,14.0,14.0,-1.0940789819754544,False,False
19,2,9,left,left_9hz,P5,good,14.0,14.0,0.9821370697158651,False,False
19,2,9,left,left_9hz,P2,good,14.0,14.0,-0.8913338048018098,False,False
19,2,9,left,left_9hz,P4,good,14.0,14.0,0.8846893167350954,False,False
19,2,9,left,left_9hz,P6,good,14.0,14.0,0.9471040240869816,False,False
19,2,9,left,left_9hz,P8,good,14.0,14.0,0.3751676205062251,False,False
19,2,9,left,left_9hz,O1,good,18.0,18.0,3.6645934661243955,False,True
19,2,9,left,left_9hz,Oz,good,18.0,18.0,9.033680189852022,False,True
19,2,9,left,left_9hz,O2,good,18.0,18.0,6.870548881943951,False,True
19,2,9,left,left_9hz,PO7,good,18.0,18.0,0.36272617323730666,False,True
19,2,9,left,left_9hz,PO3,good,18.0,18.0,-1.0162562159661679,False,True
19,2,9,left,left_9hz,POz,good,18.0,18.0,0.07633273917547351,False,True
19,2,9,left,left_9hz,PO4,good,18.0,18.0,1.692712998547967,False,True
19,2,9,left,left_9hz,PO8,good,18.0,18.0,3.2187863117612925,False,True
19,2,9,left,left_9hz,P5,good,18.0,18.0,-2.5265937668311365,False,True
19,2,9,left,left_9hz,P2,good,18.0,18.0,0.06127093927881618,False,True
19,2,9,left,left_9hz,P4,good,18.0,18.0,0.6463560241851029,False,True
19,2,9,left,left_9hz,P6,good,18.0,18.0,2.8441297085071064,False,True
19,2,9,left,left_9hz,P8,good,18.0,18.0,3.697968975453892,False,True
19,2,9,left,left_9hz,O1,good,28.0,28.0,-2.074348470641985,False,False
19,2,9,left,left_9hz,Oz,good,28.0,28.0,-0.34464646539597293,False,False
19,2,9,left,left_9hz,O2,good,28.0,28.0,-0.9233155128179976,False,False
19,2,9,left,left_9hz,PO7,good,28.0,28.0,-1.9812532477767533,False,False
19,2,9,left,left_9hz,PO3,good,28.0,28.0,-1.3102749274836534,False,False
19,2,9,left,left_9hz,POz,good,28.0,28.0,0.942536784981238,False,False
19,2,9,left,left_9hz,PO4,good,28.0,28.0,-0.48182160506095795,False,False
19,2,9,left,left_9hz,PO8,good,28.0,28.0,-0.7823030078075428,False,False
19,2,9,left,left_9hz,P5,good,28.0,28.0,-3.34759724820655,False,False
19,2,9,left,left_9hz,P2,good,28.0,28.0,1.7976530674246882,False,False
19,2,9,left,left_9hz,P4,good,28.0,28.0,0.8153270079863741,False,False
19,2,9,left,left_9hz,P6,good,28.0,28.0,0.8657638641606493,False,False
19,2,9,left,left_9hz,P8,good,28.0,28.0,1.653538009092241,False,False
20,2,10,left,left_9hz,O1,good,9.0,9.0,3.903140186588785,True,False
20,2,10,left,left_9hz,Oz,good,9.0,9.0,3.4884314655876434,True,False
20,2,10,left,left_9hz,O2,good,9.0,9.0,3.769082079314966,True,False
20,2,10,left,left_9hz,PO7,good,9.0,9.0,3.941832827002378,True,False
20,2,10,left,left_9hz,PO3,good,9.0,9.0,4.714388697764324,True,False
20,2,10,left,left_9hz,POz,good,9.0,9.0,4.70982045519856,True,False
20,2,10,left,left_9hz,PO4,good,9.0,9.0,3.12738614705258,True,False
20,2,10,left,left_9hz,PO8,good,9.0,9.0,3.752115861877783,True,False
20,2,10,left,left_9hz,P5,good,9.0,9.0,3.235920974617473,True,False
20,2,10,left,left_9hz,P2,good,9.0,9.0,4.282988064165905,True,False
20,2,10,left,left_9hz,P4,good,9.0,9.0,2.5084428674713823,True,False
20,2,10,left,left_9hz,P6,good,9.0,9.0,1.7223440422763159,True,False
20,2,10,left,left_9hz,P8,good,9.0,9.0,1.3825812430391369,True,False
20,2,10,left,left_9hz,O1,good,14.0,14.0,0.4638152594701714,False,False
20,2,10,left,left_9hz,Oz,good,14.0,14.0,1.022630075487365,False,False
20,2,10,left,left_9hz,O2,good,14.0,14.0,1.1545370028627848,False,False
20,2,10,left,left_9hz,PO7,good,14.0,14.0,-1.3366846348182655,False,False
20,2,10,left,left_9hz,PO3,good,14.0,14.0,0.4568743042293854,False,False
20,2,10,left,left_9hz,POz,good,14.0,14.0,0.5679548142305177,False,False
20,2,10,left,left_9hz,PO4,good,14.0,14.0,2.167886728858263,False,False
20,2,10,left,left_9hz,PO8,good,14.0,14.0,1.8369452041878391,False,False
20,2,10,left,left_9hz,P5,good,14.0,14.0,-0.788706700689427,False,False
20,2,10,left,left_9hz,P2,good,14.0,14.0,3.1245239518566277,False,False
20,2,10,left,left_9hz,P4,good,14.0,14.0,3.2219905505113626,False,False
20,2,10,left,left_9hz,P6,good,14.0,14.0,2.6042510783532347,False,False
20,2,10,left,left_9hz,P8,good,14.0,14.0,2.6219295300624976,False,False
20,2,10,left,left_9hz,O1,good,18.0,18.0,6.49039347539248,False,True
20,2,10,left,left_9hz,Oz,good,18.0,18.0,10.44148096824201,False,True
20,2,10,left,left_9hz,O2,good,18.0,18.0,8.292827364720626,False,True
20,2,10,left,left_9hz,PO7,good,18.0,18.0,2.6446506187819443,False,True
20,2,10,left,left_9hz,PO3,good,18.0,18.0,2.4849999996000793,False,True
20,2,10,left,left_9hz,POz,good,18.0,18.0,2.449873071197177,False,True
20,2,10,left,left_9hz,PO4,good,18.0,18.0,2.454233119457001,False,True
20,2,10,left,left_9hz,PO8,good,18.0,18.0,2.6048612692223805,False,True
20,2,10,left,left_9hz,P5,good,18.0,18.0,2.2079677788051173,False,True
20,2,10,left,left_9hz,P2,good,18.0,18.0,-1.783248751762592,False,True
20,2,10,left,left_9hz,P4,good,18.0,18.0,-1.8415741736382079,False,True
20,2,10,left,left_9hz,P6,good,18.0,18.0,-0.17991351448231427,False,True
20,2,10,left,left_9hz,P8,good,18.0,18.0,0.8145019651991181,False,True
20,2,10,left,left_9hz,O1,good,28.0,28.0,-1.8412328542951162,False,False
20,2,10,left,left_9hz,Oz,good,28.0,28.0,-3.257302784929523,False,False
20,2,10,left,left_9hz,O2,good,28.0,28.0,-1.8433261157179568,False,False
20,2,10,left,left_9hz,PO7,good,28.0,28.0,-0.05164624984169634,False,False
20,2,10,left,left_9hz,PO3,good,28.0,28.0,-1.4239344463255583,False,False
20,2,10,left,left_9hz,POz,good,28.0,28.0,-1.3894394602532985,False,False
20,2,10,left,left_9hz,PO4,good,28.0,28.0,-1.6489871643175311,False,False
20,2,10,left,left_9hz,PO8,good,28.0,28.0,-0.43731382367640803,False,False
20,2,10,left,left_9hz,P5,good,28.0,28.0,0.2769907790388851,False,False
20,2,10,left,left_9hz,P2,good,28.0,28.0,-1.1387185326459324,False,False
20,2,10,left,left_9hz,P4,good,28.0,28.0,-2.010144749475816,False,False
20,2,10,left,left_9hz,P6,good,28.0,28.0,-2.9759231854469776,False,False
20,2,10,left,left_9hz,P8,good,28.0,28.0,-1.4732053615555964,False,False
21,3,1,left,left_9hz,O1,good,9.0,9.0,5.075411513279714,True,False
21,3,1,left,left_9hz,Oz,good,9.0,9.0,8.10945690938084,True,False
21,3,1,left,left_9hz,O2,good,9.0,9.0,8.044257367938489,True,False
21,3,1,left,left_9hz,PO7,good,9.0,9.0,3.4472444087991176,True,False
21,3,1,left,left_9hz,PO3,good,9.0,9.0,1.3721282819940475,True,False
21,3,1,left,left_9hz,POz,good,9.0,9.0,2.2768878004504707,True,False
21,3,1,left,left_9hz,PO4,good,9.0,9.0,4.313589554453348,True,False
21,3,1,left,left_9hz,PO8,good,9.0,9.0,5.909964581879335,True,False
21,3,1,left,left_9hz,P5,good,9.0,9.0,0.5193552387484713,True,False
21,3,1,left,left_9hz,P2,good,9.0,9.0,2.514594696283991,True,False
21,3,1,left,left_9hz,P4,good,9.0,9.0,2.266293276424613,True,False
21,3,1,left,left_9hz,P6,good,9.0,9.0,2.5157340966543456,True,False
21,3,1,left,left_9hz,P8,good,9.0,9.0,3.562652336113665,True,False
21,3,1,left,left_9hz,O1,good,14.0,14.0,-2.1467984110167437,False,False
21,3,1,left,left_9hz,Oz,good,14.0,14.0,-0.7983562506605997,False,False
21,3,1,left,left_9hz,O2,good,14.0,14.0,-0.9118496249241241,False,False
21,3,1,left,left_9hz,PO7,good,14.0,14.0,-3.513269588148334,False,False
21,3,1,left,left_9hz,PO3,good,14.0,14.0,-0.47974014326295716,False,False
21,3,1,left,left_9hz,POz,good,14.0,14.0,-0.02290449808875554,False,False
21,3,1,left,left_9hz,PO4,good,14.0,14.0,-0.23213021343960413,False,False
21,3,1,left,left_9hz,PO8,good,14.0,14.0,0.13959230396303324,False,False
21,3,1,left,left_9hz,P5,good,14.0,14.0,-1.6347894651375032,False,False
21,3,1,left,left_9hz,P2,good,14.0,14.0,1.3772364363646443,False,False
21,3,1,left,left_9hz,P4,good,14.0,14.0,0.5953863724351273,False,False
21,3,1,left,left_9hz,P6,good,14.0,14.0,0.14754029336385532,False,False
21,3,1,left,left_9hz,P8,good,14.0,14.0,-0.4460352774617387,False,False
21,3,1,left,left_9hz,O1,good,18.0,18.0,3.7426768024300743,False,True
21,3,1,left,left_9hz,Oz,good,18.0,18.0,5.958923216309793,False,True
21,3,1,left,left_9hz,O2,good,18.0,18.0,2.089169665513711,False,True
21,3,1,left,left_9hz,PO7,good,18.0,18.0,3.4297074437758956,False,True
21,3,1,left,left_9hz,PO3,good,18.0,18.0,-0.437128356885691,False,True
21,3,1,left,left_9hz,POz,good,18.0,18.0,-2.248152332025265,False,True
21,3,1,left,left_9hz,PO4,good,18.0,18.0,-4.108630264222997,False,True
21,3,1,left,left_9hz,PO8,good,18.0,18.0,1.7470838881336517,False,True
21,3,1,left,left_9hz,P5,good,18.0,18.0,1.5888159879323234,False,True
21,3,1,left,left_9hz,P2,good,18.0,18.0,-2.3428136501528996,False,True
21,3,1,left,left_9hz,P4,good,18.0,18.0,-2.7154025065483385,False,True
21,3,1,left,left_9hz,P6,good,18.0,18.0,-1.1553835232072087,False,True
21,3,1,left,left_9hz,P8,good,18.0,18.0,1.6520513646385127,False,True
21,3,1,left,left_9hz,O1,good,28.0,28.0,-2.45227045593126,False,False
21,3,1,left,left_9hz,Oz,good,28.0,28.0,-4.760135821336308,False,False
21,3,1,left,left_9hz,O2,good,28.0,28.0,-2.665042894114422,False,False
21,3,1,left,left_9hz,PO7,good,28.0,28.0,-3.4713977991950555,False,False
21,3,1,left,left_9hz,PO3,good,28.0,28.0,-3.681327749224193,False,False
21,3,1,left,left_9hz,POz,good,28.0,28.0,-3.048703932494465,False,False
21,3,1,left,left_9hz,PO4,good,28.0,28.0,-2.1008474427836763,False,False
21,3,1,left,left_9hz,PO8,good,28.0,28.0,-1.0926326918883904,False,False
21,3,1,left,left_9hz,P5,good,28.0,28.0,-3.1594101305947335,False,False
21,3,1,left,left_9hz,P2,good,28.0,28.0,-3.5903620504206444,False,False
21,3,1,left,left_9hz,P4,good,28.0,28.0,-3.331212949360494,False,False
21,3,1,left,left_9hz,P6,good,28.0,28.0,-3.7545531110202655,False,False
21,3,1,left,left_9hz,P8,good,28.0,28.0,-3.2408482437668438,False,False
22,3,2,left,left_9hz,O1,good,9.0,9.0,-2.80705624067642,True,False
22,3,2,left,left_9hz,Oz,good,9.0,9.0,-2.048544255446146,True,False
22,3,2,left,left_9hz,O2,good,9.0,9.0,-0.5863661955883972,True,False
22,3,2,left,left_9hz,PO7,good,9.0,9.0,-1.174560560956681,True,False
22,3,2,left,left_9hz,PO3,good,9.0,9.0,-2.3485678802040884,True,False
22,3,2,left,left_9hz,POz,good,9.0,9.0,-2.7585444529473566,True,False
22,3,2,left,left_9hz,PO4,good,9.0,9.0,0.09979195599511376,True,False
22,3,2,left,left_9hz,PO8,good,9.0,9.0,0.21100471752503325,True,False
22,3,2,left,left_9hz,P5,good,9.0,9.0,-3.715087510431645,True,False
22,3,2,left,left_9hz,P2,good,9.0,9.0,0.7710693724583749,True,False
22,3,2,left,left_9hz,P4,good,9.0,9.0,-0.06125612848445725,True,False
22,3,2,left,left_9hz,P6,good,9.0,9.0,-0.19478856459240967,True,False
22,3,2,left,left_9hz,P8,good,9.0,9.0,-1.3293842155069853,True,False
22,3,2,left,left_9hz,O1,good,14.0,14.0,-2.4456897198385557,False,False
22,3,2,left,left_9hz,Oz,good,14.0,14.0,-3.152047760582847,False,False
22,3,2,left,left_9hz,O2,good,14.0,14.0,-3.9519792740812836,False,False
22,3,2,left,left_9hz,PO7,good,14.0,14.0,-1.5734363202603563,False,False
22,3,2,left,left_9hz,PO3,good,14.0,14.0,-2.6077403985228194,False,False
22,3,2,left,left_9hz,POz,good,14.0,14.0,-1.992898891247984,False,False
22,3,2,left,left_9hz,PO4,good,14.0,14.0,-3.0608833887068094,False,False
22,3,2,left,left_9hz,PO8,good,14.0,14.0,-4.117766833379653,False,False
22,3,2,left,left_9hz,P5,good,14.0,14.0,-2.2424533662626676,False,False
22,3,2,left,left_9hz,P2,good,14.0,14.0,-1.4322169356986652,False,False
22,3,2,left,left_9hz,P4,good,14.0,14.0,-2.0359531398402266,False,False
22,3,2,left,left_9hz,P6,good,14.0,14.0,-2.495386373621563,False,False
22,3,2,left,left_9hz,P8,good,14.0,14.0,-3.9513987482311923,False,False
22,3,2,left,left_9hz,O1,good,18.0,18.0,8.818700986426396,False,True
22,3,2,left,left_9hz,Oz,good,18.0,18.0,10.703354880646593,False,True
22,3,2,left,left_9hz,O2,good,18.0,18.0,9.498713664118393,False,True
22,3,2,left,left_9hz,PO7,good,18.0,18.0,6.769732152958366,False,True
22,3,2,left,left_9hz,PO3,good,18.0,18.0,3.827417877186574,False,True
22,3,2,left,left_9hz,POz,good,18.0,18.0,3.9767581132400665,False,True
22,3,2,left,left_9hz,PO4,good,18.0,18.0,4.432824291753171,False,True
22,3,2,left,left_9hz,PO8,good,18.0,18.0,4.619428687119987,False,True
22,3,2,left,left_9hz,P5,good,18.0,18.0,1.0541006265293498,False,True
22,3,2,left,left_9hz,P2,good,18.0,18.0,-0.26087218598323125,False,True
22,3,2,left,left_9hz,P4,good,18.0,18.0,0.09130231266427685,False,True
22,3,2,left,left_9hz,P6,good,18.0,18.0,0.057286568046627025,False,True
22,3,2,left,left_9hz,P8,good,18.0,18.0,-0.027513180111120653,False,True
22,3,2,left,left_9hz,O1,good,28.0,28.0,-3.0103706790331684,False,False
22,3,2,left,left_9hz,Oz,good,28.0,28.0,-2.2578468924118344,False,False
22,3,2,left,left_9hz,O2,good,28.0,28.0,-2.785533252303531,False,False
22,3,2,left,left_9hz,PO7,good,28.0,28.0,-2.8468657369742227,False,False
22,3,2,left,left_9hz,PO3,good,28.0,28.0,-3.7507216665054726,False,False
22,3,2,left,left_9hz,POz,good,28.0,28.0,-4.786019454490996,False,False
22,3,2,left,left_9hz,PO4,good,28.0,28.0,-3.0830840456866335,False,False
22,3,2,left,left_9hz,PO8,good,28.0,28.0,-2.9782360719901266,False,False
22,3,2,left,left_9hz,P5,good,28.0,28.0,-2.3326081190069043,False,False
22,3,2,left,left_9hz,P2,good,28.0,28.0,-3.5657294614419213,False,False
22,3,2,left,left_9hz,P4,good,28.0,28.0,-1.9004401066666858,False,False
22,3,2,left,left_9hz,P6,good,28.0,28.0,-3.7786999777443993,False,False
22,3,2,left,left_9hz,P8,good,28.0,28.0,-2.3656276060215014,False,False
23,3,3,right,right_14hz,O1,good,9.0,9.0,1.4678401703961272,False,False
23,3,3,right,right_14hz,Oz,good,9.0,9.0,-0.4522135726338269,False,False
23,3,3,right,right_14hz,O2,good,9.0,9.0,-4.015372611465247,False,False
23,3,3,right,right_14hz,PO7,good,9.0,9.0,2.2524086287533276,False,False
23,3,3,right,right_14hz,PO3,good,9.0,9.0,2.8763785441333507,False,False
23,3,3,right,right_14hz,POz,good,9.0,9.0,1.6774778414596612,False,False
23,3,3,right,right_14hz,PO4,good,9.0,9.0,-2.12736238035,False,False
23,3,3,right,right_14hz,PO8,good,9.0,9.0,-5.9643509504483045,False,False
23,3,3,right,right_14hz,P5,good,9.0,9.0,3.4759251475092503,False,False
23,3,3,right,right_14hz,P2,good,9.0,9.0,-0.06307057275686635,False,False
23,3,3,right,right_14hz,P4,good,9.0,9.0,-3.5444874598928267,False,False
23,3,3,right,right_14hz,P6,good,9.0,9.0,-6.548428853704486,False,False
23,3,3,right,right_14hz,P8,good,9.0,9.0,-5.389347590356845,False,False
23,3,3,right,right_14hz,O1,good,14.0,14.0,1.5810528278564429,True,False
23,3,3,right,right_14hz,Oz,good,14.0,14.0,6.86151537407893,True,False
23,3,3,right,right_14hz,O2,good,14.0,14.0,5.424071466977249,True,False
23,3,3,right,right_14hz,PO7,good,14.0,14.0,-0.10577410120579109,True,False
